PassengerId,GroupId,Group_Size,HomePlanet,Destination,Side,Deck,Cabin_Number,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
2274_01,2274,2,1,0,0,2,79,27.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2274_02,2274,2,1,0,0,2,79,28.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2275_01,2275,1,2,1,0,5,460,36.0,0,0,241.0,0.0,670.0,0.0,0.0,0
2277_01,2277,1,0,2,1,6,362,19.0,0,0,26.0,313.0,470.0,0.0,0.0,0
2280_01,2280,1,1,2,1,1,92,18.0,0,0,20.0,1064.0,0.0,0.0,11643.0,0
2281_01,2281,1,0,2,0,4,136,6.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2284_01,2284,1,2,2,0,5,463,18.0,0,0,262.0,302.0,1127.0,4225.0,0.0,0
2288_01,2288,1,0,2,1,4,163,22.0,0,0,12.0,746.0,802.0,58.0,0.0,0
2289_01,2289,1,2,2,0,5,465,37.0,0,0,20.0,0.0,2559.0,20.0,0.0,1
2291_02,2291,2,0,2,1,6,365,36.0,0,0,3.0,0.0,435.0,8.0,277.0,0
2295_02,2295,2,0,2,0,5,466,37.0,0,0,0.0,8.0,70.0,360.0,258.0,0
2299_01,2299,1,2,2,1,5,448,35.0,0,0,174.0,0.0,381.0,0.0,62.0,0
2301_01,2301,3,0,2,1,5,449,23.0,0,0,1010.0,0.0,33.0,10.0,0.0,1
2301_03,2301,3,0,0,1,5,449,24.0,0,0,1367.0,0.0,1.0,0.0,0.0,0
2302_01,2302,1,1,2,0,0,18,54.0,0,1,0.0,3381.0,0.0,4463.0,34.0,0
2303_01,2303,1,2,0,0,5,468,52.0,0,0,1377.0,0.0,32.0,22.0,0.0,1
2306_01,2306,6,1,2,0,2,82,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2306_03,2306,6,1,2,0,2,82,22.0,0,0,0.0,297.0,3.0,676.0,2924.0,0
2306_04,2306,6,1,0,0,2,82,27.0,0,0,0.0,12077.0,0.0,75.0,0.0,1
2306_05,2306,6,1,0,0,2,82,48.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2306_06,2306,6,1,0,0,2,82,47.0,0,0,1320.0,428.0,4.0,24.0,0.0,0
2308_01,2308,4,1,2,1,3,77,25.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2308_02,2308,4,1,0,1,3,77,49.0,0,0,9.0,2426.0,95.0,1249.0,168.0,0
2308_03,2308,4,1,2,1,3,77,33.0,0,0,0.0,2012.0,1.0,9124.0,4.0,0
2308_04,2308,4,1,2,1,3,77,67.0,0,0,0.0,4715.0,0.0,599.0,6.0,1
2309_01,2309,1,0,1,0,6,371,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2310_01,2310,4,1,0,0,3,68,60.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2310_02,2310,4,1,2,0,3,68,56.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2310_03,2310,4,1,2,0,3,68,59.0,0,0,0.0,2210.0,0.0,4085.0,11.0,0
2310_04,2310,4,1,2,0,3,68,44.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2311_01,2311,1,0,2,0,6,372,33.0,0,0,0.0,763.0,1.0,66.0,84.0,0
2313_01,2313,1,2,2,0,5,469,29.0,0,0,1365.0,0.0,791.0,210.0,0.0,0
2314_01,2314,1,0,2,1,6,370,13.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2315_01,2315,1,1,0,0,1,67,34.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2316_01,2316,1,0,1,1,6,371,45.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2317_01,2317,1,0,2,1,6,372,39.0,0,0,0.0,454.0,0.0,454.0,0.0,0
2318_01,2318,1,0,2,0,5,470,18.0,0,0,128.0,37.0,626.0,0.0,5.0,0
2321_01,2321,1,0,1,1,6,373,25.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2325_01,2325,1,0,1,1,6,374,22.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2327_01,2327,1,1,2,0,1,68,32.0,0,0,0.0,4106.0,388.0,892.0,2.0,1
2332_01,2332,1,0,2,1,5,453,21.0,0,0,556.0,0.0,20.0,1589.0,0.0,0
2333_01,2333,1,2,2,0,4,137,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0
2336_01,2336,2,1,0,1,0,30,45.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2336_02,2336,2,1,2,1,0,30,44.0,0,1,1409.0,910.0,17.0,1452.0,3782.0,0
2338_01,2338,2,0,0,0,6,376,27.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2338_02,2338,2,0,2,0,5,474,26.0,0,0,14.0,0.0,0.0,857.0,0.0,0
2339_01,2339,1,2,2,0,5,475,46.0,0,0,1290.0,0.0,57.0,0.0,0.0,0
2340_01,2340,1,0,1,1,5,454,24.0,0,0,0.0,0.0,648.0,0.0,0.0,0
2341_01,2341,1,0,2,1,5,455,15.0,0,0,0.0,785.0,0.0,0.0,0.0,1
2347_02,2347,5,0,2,0,6,377,11.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2347_03,2347,5,0,2,0,6,377,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2347_04,2347,5,0,1,0,6,377,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2347_05,2347,5,0,0,0,6,377,15.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2348_01,2348,1,1,0,1,3,78,44.0,0,1,0.0,1223.0,78.0,1418.0,1239.0,0
2349_01,2349,1,0,2,1,6,379,35.0,0,0,0.0,722.0,0.0,0.0,185.0,0
2353_02,2353,2,0,0,1,5,457,13.0,0,0,880.0,0.0,0.0,0.0,0.0,0
2356_01,2356,1,2,2,1,3,80,45.0,0,1,773.0,82.0,0.0,6.0,0.0,0
2357_01,2357,1,0,2,0,4,139,20.0,0,0,0.0,409.0,994.0,215.0,0.0,0
2360_01,2360,1,0,2,0,6,379,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2361_01,2361,1,0,1,0,6,380,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2363_01,2363,1,1,2,1,2,85,28.0,0,0,2416.0,8926.0,41.0,1.0,462.0,1
2364_01,2364,1,0,2,0,6,381,44.0,0,0,0.0,4.0,6.0,864.0,33.0,1
2366_01,2366,1,2,2,0,5,482,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2367_01,2367,1,0,2,0,5,483,19.0,0,0,0.0,0.0,1.0,644.0,0.0,0
2368_01,2368,1,2,2,0,4,141,22.0,0,0,579.0,0.0,267.0,0.0,108.0,0
2369_01,2369,1,0,2,0,5,484,30.0,0,0,3.0,0.0,880.0,0.0,40.0,0
2373_01,2373,1,1,2,1,3,81,36.0,0,0,0.0,4756.0,0.0,7818.0,96.0,0
2374_01,2374,1,2,2,1,4,166,20.0,0,0,464.0,0.0,1432.0,0.0,0.0,1
2375_01,2375,1,0,0,0,6,383,22.0,0,0,0.0,0.0,659.0,94.0,0.0,1
2376_01,2376,1,0,0,1,5,459,22.0,0,0,0.0,30.0,0.0,0.0,673.0,0
2377_01,2377,1,1,1,0,2,83,32.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2379_01,2379,1,0,2,0,5,487,35.0,0,0,194.0,0.0,678.0,0.0,0.0,0
2384_01,2384,4,0,2,1,6,383,57.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2384_02,2384,4,0,1,1,6,383,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2384_03,2384,4,0,0,1,6,383,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2384_04,2384,4,0,2,1,6,383,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2385_01,2385,1,2,2,1,5,461,23.0,0,0,1773.0,0.0,78.0,0.0,3.0,0
2389_01,2389,1,0,2,1,6,384,22.0,0,0,0.0,46.0,0.0,676.0,0.0,0
2391_01,2391,1,0,2,0,4,143,20.0,0,0,768.0,19.0,0.0,1.0,0.0,0
2396_01,2396,2,0,2,1,4,168,46.0,0,0,0.0,557.0,0.0,287.0,781.0,0
2396_02,2396,2,0,2,1,6,386,30.0,0,0,854.0,0.0,30.0,0.0,0.0,0
2397_01,2397,1,0,0,1,6,387,36.0,0,0,0.0,810.0,0.0,0.0,0.0,0
2398_01,2398,1,0,2,0,5,490,21.0,0,0,0.0,780.0,44.0,0.0,5.0,0
2399_01,2399,1,2,2,1,4,169,25.0,0,1,854.0,0.0,319.0,0.0,0.0,0
2401_01,2401,1,0,1,0,6,388,42.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2404_01,2404,3,1,2,1,2,86,29.0,0,0,0.0,544.0,7.0,2650.0,1561.0,0
2404_02,2404,3,1,2,1,2,86,17.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2404_03,2404,3,1,0,1,2,86,36.0,0,0,828.0,5553.0,130.0,47.0,1171.0,1
2406_01,2406,1,2,2,1,5,465,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2409_01,2409,2,0,0,0,5,492,22.0,0,0,292.0,395.0,0.0,0.0,3.0,0
2409_02,2409,2,0,2,0,6,390,22.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2412_01,2412,1,0,2,0,6,392,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2413_01,2413,1,0,1,1,6,390,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2414_01,2414,1,1,2,0,7,1,42.0,0,0,0.0,1829.0,2.0,3133.0,2447.0,0
2416_01,2416,1,0,2,1,6,391,43.0,0,0,9.0,0.0,1079.0,0.0,729.0,0
2417_01,2417,1,0,2,0,6,393,32.0,0,0,11.0,31.0,0.0,836.0,9.0,0
2419_01,2419,1,0,2,0,6,394,15.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2423_01,2423,1,0,2,0,6,395,20.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2424_01,2424,1,0,2,1,6,393,34.0,0,0,34.0,223.0,1559.0,0.0,0.0,1
2426_01,2426,2,2,2,1,5,466,70.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2426_02,2426,2,2,2,1,5,466,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2427_01,2427,1,1,2,1,1,94,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2429_01,2429,1,0,2,0,5,497,17.0,0,0,112.0,56.0,332.0,0.0,606.0,0
2431_01,2431,1,0,2,0,5,498,13.0,0,0,0.0,2.0,0.0,566.0,208.0,0
2435_01,2435,1,0,2,1,5,467,33.0,0,0,4.0,0.0,28.0,0.0,2757.0,0
2438_01,2438,1,2,2,0,5,503,23.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2439_01,2439,1,0,2,0,5,504,24.0,0,0,227.0,537.0,13.0,0.0,0.0,1
2441_01,2441,1,0,0,1,5,468,17.0,0,0,0.0,11.0,493.0,0.0,372.0,0
2444_01,2444,1,0,0,0,5,506,43.0,0,0,6.0,236.0,3.0,448.0,54.0,0
2446_01,2446,1,0,2,0,5,507,33.0,0,0,0.0,0.0,661.0,0.0,94.0,1
2449_01,2449,3,2,2,0,5,508,28.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2449_02,2449,3,2,2,0,4,146,27.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2449_03,2449,3,2,2,0,5,508,7.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2453_01,2453,1,2,2,0,4,147,27.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2454_01,2454,1,0,2,0,5,510,19.0,0,0,0.0,0.0,0.0,157.0,644.0,0
2455_01,2455,1,2,2,1,5,471,42.0,0,0,554.0,0.0,1168.0,0.0,275.0,0
2456_01,2456,1,0,1,0,6,399,13.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2457_01,2457,1,0,2,0,6,400,16.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2458_01,2458,1,0,2,0,5,511,21.0,0,0,31.0,93.0,578.0,0.0,0.0,1
2460_01,2460,1,0,1,0,6,402,28.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2467_01,2467,1,2,2,1,3,83,42.0,0,0,999.0,0.0,49.0,0.0,11.0,0
2470_01,2470,1,0,2,1,6,398,23.0,0,0,139.0,0.0,0.0,567.0,0.0,0
2471_01,2471,1,0,2,0,6,403,45.0,0,0,0.0,0.0,450.0,94.0,364.0,0
2472_01,2472,1,0,2,1,4,173,30.0,0,0,756.0,4.0,30.0,0.0,0.0,0
2477_02,2477,2,1,0,0,2,86,50.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2478_01,2478,1,0,2,0,6,404,52.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2480_01,2480,1,0,0,1,5,476,41.0,0,0,682.0,0.0,0.0,0.0,17.0,0
2483_01,2483,1,0,0,1,5,477,35.0,0,0,2594.0,195.0,0.0,0.0,0.0,0
2486_01,2486,2,0,2,0,5,513,26.0,0,0,552.0,192.0,30.0,0.0,1.0,0
2486_02,2486,2,0,2,0,5,513,17.0,0,0,584.0,738.0,54.0,0.0,621.0,0
2488_01,2488,1,2,2,1,3,85,69.0,0,0,4483.0,0.0,525.0,0.0,500.0,0
2489_01,2489,1,1,2,0,1,72,27.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2491_01,2491,1,0,1,1,6,401,25.0,0,0,2.0,2762.0,552.0,0.0,1391.0,0
2492_01,2492,1,2,2,1,5,480,27.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2496_01,2496,1,0,2,1,5,481,25.0,0,0,64.0,0.0,0.0,660.0,0.0,0
2498_01,2498,1,0,2,1,4,176,14.0,0,0,148.0,0.0,34.0,808.0,0.0,0
2499_01,2499,1,1,0,1,2,89,27.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2500_01,2500,1,0,2,1,6,403,22.0,0,0,272.0,44.0,0.0,1064.0,418.0,0
2502_01,2502,1,0,2,1,6,404,24.0,0,0,873.0,12.0,1.0,0.0,3.0,0
2503_02,2503,2,2,2,0,5,516,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2505_02,2505,2,0,2,0,4,149,19.0,0,0,0.0,5.0,4.0,541.0,238.0,0
2506_02,2506,3,1,0,0,0,19,39.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2506_03,2506,3,1,0,0,0,19,23.0,0,0,36.0,2467.0,0.0,381.0,803.0,0
2508_02,2508,2,1,2,1,3,86,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2509_01,2509,1,0,2,1,5,483,43.0,0,0,0.0,9.0,1145.0,0.0,0.0,0
2510_01,2510,1,2,2,0,5,517,28.0,0,0,34.0,0.0,1342.0,91.0,0.0,1
2512_01,2512,2,1,0,1,2,91,33.0,0,0,0.0,8759.0,0.0,2788.0,4513.0,0
2512_02,2512,2,1,0,1,2,91,37.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2515_01,2515,2,1,0,1,1,96,28.0,0,1,2.0,2144.0,0.0,435.0,5872.0,0
2515_02,2515,2,1,0,1,1,96,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2516_01,2516,1,0,0,0,6,406,29.0,0,0,75.0,17.0,0.0,211.0,506.0,0
2518_01,2518,2,1,2,0,2,87,29.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2518_02,2518,2,1,0,0,2,87,28.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2519_01,2519,1,0,2,1,5,485,24.0,0,0,172.0,775.0,344.0,0.0,0.0,1
2520_01,2520,1,1,2,0,2,88,59.0,0,0,0.0,5407.0,0.0,285.0,1135.0,0
2526_01,2526,1,1,0,0,1,74,38.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2528_01,2528,1,2,2,1,5,487,48.0,0,0,639.0,412.0,110.0,0.0,0.0,1
2530_01,2530,1,2,2,1,5,488,25.0,0,0,1734.0,1.0,189.0,1.0,0.0,0
2531_01,2531,1,0,1,0,6,407,25.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2532_01,2532,2,2,2,1,5,489,24.0,0,0,737.0,37.0,1682.0,0.0,0.0,0
2532_02,2532,2,2,2,1,5,489,69.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2534_02,2534,2,1,0,0,1,75,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2535_01,2535,1,0,2,0,6,409,28.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2537_01,2537,1,0,1,0,4,152,23.0,0,0,0.0,9.0,292.0,35.0,349.0,1
2540_01,2540,1,2,2,1,4,177,24.0,0,0,345.0,0.0,451.0,0.0,582.0,0
2542_01,2542,1,2,2,0,4,153,29.0,0,0,834.0,0.0,28.0,117.0,41.0,0
2544_01,2544,2,1,0,1,1,97,6.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2544_02,2544,2,1,2,1,1,97,42.0,0,0,41.0,1912.0,0.0,1899.0,43.0,0
2545_01,2545,1,0,0,0,6,410,78.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2546_01,2546,1,0,2,1,5,491,36.0,0,0,548.0,179.0,24.0,0.0,77.0,0
2547_02,2547,2,1,0,0,0,20,41.0,0,0,0.0,12809.0,2.0,2835.0,1514.0,1
2548_01,2548,1,0,2,1,6,407,18.0,0,0,852.0,48.0,0.0,7.0,0.0,0
2549_01,2549,3,2,2,0,5,522,62.0,0,0,1663.0,0.0,23.0,2.0,12.0,0
2549_02,2549,3,2,2,0,5,522,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2549_03,2549,3,2,2,0,5,522,55.0,0,0,1281.0,0.0,7.0,1.0,0.0,0
2550_01,2550,1,0,2,0,6,411,16.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2551_01,2551,1,0,2,0,5,523,32.0,0,0,238.0,156.0,3.0,2.0,324.0,0
2552_01,2552,3,0,2,1,5,492,19.0,0,0,0.0,1124.0,4.0,0.0,0.0,1
2552_03,2552,3,0,0,1,6,408,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2553_01,2553,1,1,2,1,3,87,30.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2555_01,2555,2,1,0,0,1,78,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2555_02,2555,2,1,2,0,1,78,34.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2557_01,2557,1,1,2,1,2,92,30.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2558_01,2558,4,2,2,0,5,525,3.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2558_03,2558,4,2,2,0,5,525,55.0,0,0,403.0,0.0,922.0,0.0,0.0,1
2558_04,2558,4,2,2,0,5,525,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2560_01,2560,3,0,1,0,6,412,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2560_03,2560,3,0,2,0,6,412,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0
2561_01,2561,1,0,2,1,4,178,19.0,0,0,194.0,44.0,0.0,549.0,1.0,0
2562_01,2562,2,2,2,0,5,526,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2562_02,2562,2,2,2,0,5,526,20.0,0,0,2502.0,0.0,96.0,0.0,0.0,0
2564_01,2564,1,1,2,1,4,179,42.0,0,0,2.0,3024.0,0.0,89.0,10.0,1
2565_01,2565,2,2,2,0,5,527,17.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2565_02,2565,2,2,2,0,4,155,32.0,0,0,598.0,0.0,138.0,0.0,624.0,0
2571_01,2571,1,0,2,0,6,414,28.0,0,0,145.0,8.0,557.0,0.0,74.0,1
2572_01,2572,2,1,0,1,2,93,21.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2572_02,2572,2,1,0,1,2,93,56.0,1,1,0.0,0.0,0.0,0.0,0.0,1
2573_01,2573,1,1,0,0,2,90,28.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2574_01,2574,1,0,2,1,5,496,42.0,0,0,10.0,303.0,12.0,0.0,478.0,0
2578_01,2578,1,0,2,1,5,498,18.0,0,0,1153.0,0.0,0.0,1409.0,195.0,0
2580_01,2580,1,0,2,1,6,412,24.0,0,0,19.0,676.0,0.0,26.0,0.0,0
2581_01,2581,2,0,2,0,4,156,20.0,0,0,496.0,20.0,16.0,0.0,254.0,0
2581_02,2581,2,0,2,0,5,531,22.0,0,0,26.0,0.0,0.0,0.0,733.0,0
2582_01,2582,1,0,2,0,6,415,22.0,0,0,98.0,0.0,46.0,641.0,0.0,0
2588_01,2588,1,0,2,0,6,419,28.0,0,0,4.0,166.0,743.0,0.0,0.0,1
2589_01,2589,5,1,2,0,2,91,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2589_02,2589,5,1,0,0,2,91,50.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2589_04,2589,5,1,2,0,2,91,30.0,0,1,0.0,632.0,0.0,673.0,2272.0,0
2589_05,2589,5,1,2,0,2,91,29.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2590_01,2590,3,0,2,0,6,420,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0
2590_02,2590,3,0,2,0,6,420,45.0,0,0,406.0,148.0,285.0,0.0,0.0,0
2590_03,2590,3,0,1,0,6,420,35.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2591_01,2591,2,0,1,1,5,499,18.0,0,0,9.0,419.0,0.0,201.0,7.0,0
2591_02,2591,2,0,2,1,6,413,23.0,0,0,0.0,121.0,0.0,568.0,128.0,0
2592_01,2592,2,2,2,0,3,75,29.0,0,1,803.0,0.0,0.0,58.0,0.0,0
2592_02,2592,2,2,2,0,3,75,18.0,0,0,1102.0,9.0,2628.0,0.0,0.0,0
2593_01,2593,1,0,2,0,6,421,28.0,0,0,804.0,2.0,13.0,0.0,62.0,0
2594_01,2594,1,1,2,1,1,98,34.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2595_01,2595,4,2,0,0,5,533,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2595_03,2595,4,2,2,0,3,76,28.0,0,0,938.0,61.0,0.0,53.0,4.0,0
2595_04,2595,4,2,2,0,5,533,8.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2596_01,2596,2,2,2,0,3,77,20.0,0,0,59.0,0.0,1646.0,1657.0,0.0,0
2596_02,2596,2,2,2,0,5,534,20.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2597_01,2597,1,2,2,1,5,500,25.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2598_01,2598,1,2,2,0,5,535,37.0,0,0,27.0,0.0,1131.0,0.0,1318.0,0
2601_01,2601,1,2,2,0,5,536,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2602_01,2602,3,2,2,0,4,158,34.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2602_02,2602,3,2,0,0,4,158,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2602_03,2602,3,2,2,0,4,158,25.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2605_01,2605,1,2,0,1,3,88,43.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2607_01,2607,4,1,2,1,1,99,63.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2607_02,2607,4,1,2,1,1,99,17.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2607_03,2607,4,1,0,1,1,99,35.0,0,0,0.0,1471.0,2.0,445.0,533.0,1
2607_04,2607,4,1,2,1,1,99,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2617_01,2617,1,0,1,0,6,424,32.0,0,0,59.0,0.0,469.0,0.0,0.0,0
2619_01,2619,1,0,0,1,5,504,17.0,0,0,2000.0,0.0,0.0,0.0,0.0,0
2622_01,2622,1,0,0,1,5,505,34.0,0,0,492.0,0.0,13.0,55.0,0.0,0
2625_01,2625,2,0,2,0,6,426,14.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2625_02,2625,2,0,2,0,4,160,22.0,0,0,0.0,1.0,271.0,0.0,1348.0,0
2626_01,2626,1,0,2,0,5,543,19.0,0,0,232.0,0.0,479.0,0.0,5.0,0
2628_01,2628,2,1,0,0,0,21,25.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2628_02,2628,2,1,0,0,0,21,51.0,0,0,0.0,6.0,0.0,2085.0,67.0,0
2629_01,2629,1,0,2,0,6,427,22.0,0,0,91.0,6.0,0.0,17.0,693.0,0
2631_01,2631,1,2,0,0,5,545,50.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2638_01,2638,1,0,2,1,4,181,26.0,0,0,0.0,29.0,0.0,759.0,0.0,0
2640_01,2640,1,0,2,1,5,510,19.0,0,0,0.0,0.0,0.0,0.0,1051.0,0
2641_01,2641,1,0,1,1,6,420,16.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2643_01,2643,1,0,1,1,5,511,34.0,0,0,122.0,0.0,6.0,739.0,0.0,0
2645_01,2645,5,1,2,1,2,95,55.0,0,0,0.0,815.0,1558.0,3.0,1334.0,1
2645_02,2645,5,1,2,1,2,95,42.0,0,0,3.0,2174.0,0.0,10860.0,2564.0,0
2645_03,2645,5,1,2,1,2,95,14.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2645_04,2645,5,1,0,1,2,95,28.0,0,0,0.0,3053.0,0.0,839.0,2153.0,1
2645_05,2645,5,1,0,1,2,95,26.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2646_01,2646,1,1,0,0,1,80,33.0,0,0,0.0,286.0,1795.0,712.0,7041.0,0
2647_01,2647,1,0,2,0,5,547,24.0,0,0,0.0,0.0,0.0,636.0,68.0,0
2648_01,2648,1,0,2,1,6,421,23.0,0,0,490.0,313.0,0.0,6.0,0.0,0
2649_01,2649,1,2,2,0,3,79,16.0,0,0,46.0,0.0,1994.0,0.0,677.0,0
2650_01,2650,1,0,2,0,6,431,36.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2651_01,2651,1,1,0,1,1,100,44.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2652_01,2652,1,0,2,1,5,513,22.0,0,0,0.0,0.0,670.0,0.0,32.0,1
2655_01,2655,1,0,2,1,6,422,30.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2657_01,2657,1,0,2,1,5,514,20.0,0,0,0.0,27.0,1.0,686.0,1.0,0
2661_01,2661,2,0,2,1,5,515,19.0,0,0,1.0,4.0,0.0,750.0,3.0,0
2661_02,2661,2,0,2,1,6,423,21.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2663_01,2663,1,0,0,0,5,552,13.0,0,0,0.0,0.0,0.0,4.0,811.0,1
2664_01,2664,1,2,1,1,4,183,71.0,1,0,0.0,0.0,0.0,0.0,0.0,1
2666_01,2666,2,2,2,1,4,184,28.0,1,0,0.0,0.0,0.0,0.0,0.0,0
2666_02,2666,2,2,0,1,4,184,18.0,0,0,1874.0,0.0,260.0,0.0,0.0,0
2668_01,2668,2,0,0,1,5,516,23.0,0,0,29.0,34.0,1.0,2838.0,0.0,0
2668_02,2668,2,0,0,1,6,424,34.0,0,0,0.0,382.0,0.0,87.0,236.0,0
2670_01,2670,1,0,2,0,6,432,20.0,0,0,4.0,790.0,0.0,15.0,0.0,0
2671_01,2671,1,0,0,0,5,554,17.0,0,0,0.0,33.0,0.0,56.0,708.0,0
2672_01,2672,1,0,1,0,5,555,21.0,0,0,970.0,0.0,213.0,8.0,86.0,0
2675_01,2675,1,1,2,1,2,97,33.0,0,0,0.0,1554.0,3813.0,0.0,1435.0,1
2676_01,2676,1,1,0,0,1,81,34.0,0,0,3551.0,1284.0,1865.0,90.0,0.0,1
2677_01,2677,1,1,2,1,3,90,51.0,0,0,0.0,302.0,0.0,1367.0,669.0,0
